Time_Index,Gas,Gas turbine,Wind,Solar,Nuclear,Coal
134,1,1,0.442152066,0.438699561,1,1
135,1,1,0.485385425,0.463452835,1,1
136,1,1,0.532810672,0.372969512,1,1
137,1,1,0.598968707,0.136227394,1,1
138,1,1,0.616661252,0.006598962,1,1
139,1,1,0.629152367,0,1,1
140,1,1,0.60165113,0,1,1
141,1,1,0.600116739,0,1,1
142,1,1,0.599173826,0,1,1
143,1,1,0.600123891,0,1,1
144,1,1,0.634696692,0,1,1
145,1,1,0.51361416,0,1,1
146,1,1,0.49042032,0,1,1
147,1,1,0.487849084,0,1,1
148,1,1,0.501133941,0,1,1
149,1,1,0.510600573,0,1,1
150,1,1,0.531162443,0,1,1
151,1,1,0.539103283,0.012753669,1,1
152,1,1,0.544414467,0.15647012,1,1
153,1,1,0.562493216,0.329389344,1,1
154,1,1,0.569388116,0.376768429,1,1
155,1,1,0.576117778,0.349601351,1,1
156,1,1,0.587165362,0.307804327,1,1
157,1,1,0.59193978,0.263422865,1,1
158,1,1,0.600031828,0.221726553,1,1
159,1,1,0.615642258,0.168731438,1,1
160,1,1,0.632032436,0.116009206,1,1
161,1,1,0.611895597,0.031250631,1,1
162,1,1,0.654225489,0.000967892,1,1
163,1,1,0.694838319,0,1,1
164,1,1,0.697832318,0,1,1
165,1,1,0.677516268,0,1,1
166,1,1,0.648789554,0,1,1
167,1,1,0.62474511,0,1,1
168,1,1,0.600555931,0,1,1
169,1,1,0.89784385,0,1,1
170,1,1,0.901713538,0,1,1
171,1,1,0.905425685,0,1,1
172,1,1,0.907145897,0,1,1
173,1,1,0.907533718,0,1,1
174,1,1,0.90855305,0,1,1
175,1,1,0.901552048,0.03912663,1,1
176,1,1,0.898182099,0.321697024,1,1
177,1,1,0.902312702,0.613623072,1,1
178,1,1,0.896660022,0.714469292,1,1
179,1,1,0.901861273,0.714271118,1,1
180,1,1,0.923065013,0.69784562,1,1
181,1,1,0.937976927,0.708665672,1,1
182,1,1,0.943812585,0.740986337,1,1
183,1,1,0.948761863,0.771375785,1,1
184,1,1,0.937628949,0.726308686,1,1
185,1,1,0.930461537,0.410934594,1,1
186,1,1,0.918610523,0.047319392,1,1
187,1,1,0.904669243,0,1,1
188,1,1,0.893048905,0,1,1
189,1,1,0.894349308,0,1,1
190,1,1,0.894149564,0,1,1
191,1,1,0.901992091,0,1,1
192,1,1,0.921323297,0,1,1
193,1,1,0.711149425,0,1,1
194,1,1,0.694738207,0,1,1
195,1,1,0.680858569,0,1,1
196,1,1,0.658090243,0,1,1
197,1,1,0.626640805,0,1,1
198,1,1,0.597576561,0,1,1
199,1,1,0.555729252,0.053555655,1,1
200,1,1,0.440487993,0.357402818,1,1
201,1,1,0.303522048,0.641347568,1,1
202,1,1,0.216283678,0.729978743,1,1
203,1,1,0.181219863,0.706246783,1,1
204,1,1,0.167837792,0.635913071,1,1
205,1,1,0.155309228,0.583354909,1,1
206,1,1,0.139313771,0.540353594,1,1
207,1,1,0.113098101,0.474499207,1,1
208,1,1,0.09149439,0.339045614,1,1
209,1,1,0.095849942,0.141807256,1,1
210,1,1,0.127901482,0.013234707,1,1
211,1,1,0.167175953,0,1,1
212,1,1,0.198967722,0,1,1
213,1,1,0.241772328,0,1,1
214,1,1,0.272580589,0,1,1
215,1,1,0.292548891,0,1,1
216,1,1,0.314378676,0,1,1
217,1,1,0.575386975,0,1,1
218,1,1,0.494074755,0,1,1
219,1,1,0.409856959,0,1,1
220,1,1,0.354605053,0,1,1
221,1,1,0.324834524,0,1,1
222,1,1,0.313870984,0.000103,1,1
223,1,1,0.279869497,0.121999469,1,1
224,1,1,0.211217636,0.578165613,1,1
225,1,1,0.159507835,0.808559336,1,1
226,1,1,0.133957355,0.817797735,1,1
227,1,1,0.12162144,0.763983708,1,1
228,1,1,0.116182527,0.728808033,1,1
229,1,1,0.122011614,0.742474252,1,1
230,1,1,0.124001163,0.77628316,1,1
231,1,1,0.125212834,0.783955954,1,1
232,1,1,0.126511527,0.66475124,1,1
233,1,1,0.117633117,0.336755258,1,1
234,1,1,0.148953536,0.038490201,1,1
235,1,1,0.175943724,0,1,1
236,1,1,0.172831341,0,1,1
237,1,1,0.161286812,0,1,1
238,1,1,0.14685537,0,1,1
239,1,1,0.142043165,0,1,1
240,1,1,0.147575235,0,1,1
241,1,1,0.768828294,0,1,1
242,1,1,0.756725552,0,1,1
243,1,1,0.740531933,0,1,1
244,1,1,0.728100058,0,1,1
245,1,1,0.712852907,0,1,1
246,1,1,0.708028499,0.003022388,1,1
247,1,1,0.677364742,0.14679411,1,1
248,1,1,0.691829878,0.452016319,1,1
249,1,1,0.730957217,0.565002727,1,1
250,1,1,0.747313934,0.631221045,1,1
251,1,1,0.753806146,0.660931918,1,1
252,1,1,0.743580871,0.670302444,1,1
253,1,1,0.724221009,0.689306574,1,1
254,1,1,0.684845786,0.746797373,1,1
255,1,1,0.627916429,0.815333684,1,1
256,1,1,0.569032984,0.783445604,1,1
257,1,1,0.49318789,0.466320677,1,1
258,1,1,0.42441036,0.074068284,1,1
259,1,1,0.455479396,0,1,1
260,1,1,0.443590339,0,1,1
261,1,1,0.416304846,0,1,1
262,1,1,0.384358541,0,1,1
263,1,1,0.345312515,0,1,1
264,1,1,0.295597328,0,1,1
265,1,1,0.723820618,0,1,1
266,1,1,0.665046219,0,1,1
267,1,1,0.624884372,0,1,1
268,1,1,0.598117098,0,1,1
269,1,1,0.590341082,0,1,1
270,1,1,0.60450062,0.056151798,1,1
271,1,1,0.520908678,0.486702705,1,1
272,1,1,0.522986639,0.89188402,1,1
273,1,1,0.540795159,0.958125403,1,1
274,1,1,0.554141622,0.959048457,1,1
275,1,1,0.574985759,0.925834796,1,1
276,1,1,0.615832457,0.898475895,1,1
277,1,1,0.654909263,0.900052562,1,1
278,1,1,0.695917107,0.928871931,1,1
279,1,1,0.730756169,0.955475852,1,1
280,1,1,0.757213498,0.914203335,1,1
281,1,1,0.766166601,0.685817889,1,1
282,1,1,0.710036607,0.204622334,1,1
283,1,1,0.799814621,0.003743539,1,1
284,1,1,0.840788978,0,1,1
285,1,1,0.837922621,0,1,1
286,1,1,0.822406379,0,1,1
287,1,1,0.784984701,0,1,1
288,1,1,0.741374439,0,1,1
289,1,1,0.616539877,0,1,1
290,1,1,0.629419569,0,1,1
291,1,1,0.630525773,0,1,1
292,1,1,0.634215346,0,1,1
293,1,1,0.636359789,0,1,1
294,1,1,0.636729638,0.036126608,1,1
295,1,1,0.56173375,0.223093875,1,1
296,1,1,0.475903709,0.435678166,1,1
297,1,1,0.489538624,0.516963688,1,1
298,1,1,0.521111665,0.569970178,1,1
299,1,1,0.53827374,0.581723442,1,1
300,1,1,0.540977954,0.562189458,1,1
301,1,1,0.547139465,0.551526651,1,1
302,1,1,0.538064346,0.534384989,1,1
303,1,1,0.527343461,0.498090965,1,1
304,1,1,0.492050603,0.429350067,1,1
305,1,1,0.43316641,0.309393617,1,1
306,1,1,0.350609487,0.11185697,1,1
307,1,1,0.352749723,0.004375839,1,1
308,1,1,0.356494066,0,1,1
309,1,1,0.380194576,0,1,1
310,1,1,0.37000215,0,1,1
311,1,1,0.346877681,0,1,1
312,1,1,0.326070303,0,1,1
313,1,1,0.460614395,0,1,1
314,1,1,0.437757606,0,1,1
315,1,1,0.412315912,0,1,1
316,1,1,0.387270217,0,1,1
317,1,1,0.352906814,0.000454621,1,1
318,1,1,0.300887056,0.061066403,1,1
319,1,1,0.197159275,0.349051651,1,1
320,1,1,0.107600228,0.616658055,1,1
321,1,1,0.09594634,0.72938704,1,1
322,1,1,0.128847363,0.800088509,1,1
323,1,1,0.190454168,0.80213456,1,1
324,1,1,0.274257763,0.77393335,1,1
325,1,1,0.361185174,0.761921073,1,1
326,1,1,0.458154883,0.749189674,1,1
327,1,1,0.533306486,0.706154171,1,1
328,1,1,0.570343703,0.65758992,1,1
329,1,1,0.569066772,0.526770398,1,1
330,1,1,0.54986064,0.222256036,1,1
331,1,1,0.647012119,0.015026198,1,1
332,1,1,0.719019045,0,1,1
333,1,1,0.7300604,0,1,1
334,1,1,0.722755689,0,1,1
335,1,1,0.694046352,0,1,1
336,1,1,0.66149942,0,1,1
337,1,1,0.167895518,0,1,1
338,1,1,0.153418831,0,1,1
339,1,1,0.155176256,0,1,1
340,1,1,0.16668516,0,1,1
341,1,1,0.187262702,0.000281296,1,1
342,1,1,0.18589689,0.024034571,1,1
343,1,1,0.152618307,0.073667963,1,1
344,1,1,0.137463936,0.115317744,1,1
345,1,1,0.145489351,0.180600189,1,1
346,1,1,0.186106302,0.244631384,1,1
347,1,1,0.231781465,0.302801487,1,1
348,1,1,0.292403422,0.334556816,1,1
349,1,1,0.34869312,0.333511428,1,1
350,1,1,0.415546841,0.2880005,1,1
351,1,1,0.476694709,0.24108977,1,1
352,1,1,0.519860682,0.179792509,1,1
353,1,1,0.558631467,0.143822675,1,1
354,1,1,0.563517091,0.094285417,1,1
355,1,1,0.593260316,0.014317483,1,1
356,1,1,0.641331803,0,1,1
357,1,1,0.628789752,0,1,1
358,1,1,0.601139535,0,1,1
359,1,1,0.568417906,0,1,1
360,1,1,0.539282595,0,1,1
361,1,1,0.523223469,0,1,1
362,1,1,0.527643852,0,1,1
363,1,1,0.52643745,0,1,1
364,1,1,0.532006334,0,1,1
365,1,1,0.550051994,0.007516657,1,1
366,1,1,0.489128688,0.065576992,1,1
367,1,1,0.397750277,0.146552561,1,1
368,1,1,0.421470571,0.234594779,1,1
369,1,1,0.421902066,0.31509004,1,1
370,1,1,0.436812196,0.379189659,1,1
371,1,1,0.423349443,0.404708857,1,1
372,1,1,0.432329997,0.408689929,1,1
373,1,1,0.396615327,0.390958303,1,1
374,1,1,0.422175184,0.353256532,1,1
375,1,1,0.523339999,0.294242368,1,1
376,1,1,0.608498243,0.221088347,1,1
377,1,1,0.574928476,0.150243721,1,1
378,1,1,0.542467501,0.074669864,1,1
379,1,1,0.498266583,0.015866849,1,1
380,1,1,0.512156539,2.16E-05,1,1
381,1,1,0.493485519,0,1,1
382,1,1,0.485924334,0,1,1
383,1,1,0.513518437,0,1,1
384,1,1,0.493339407,0,1,1
385,1,1,0.197100657,0,1,1
386,1,1,0.194477884,0,1,1
387,1,1,0.186403336,0,1,1
388,1,1,0.1627893,1.41E-05,1,1
389,1,1,0.144320366,0.010673833,1,1
390,1,1,0.103191471,0.059415445,1,1
391,1,1,0.055422167,0.139213641,1,1
392,1,1,0.046274793,0.253022846,1,1
393,1,1,0.046966052,0.382102712,1,1
394,1,1,0.050156956,0.522293761,1,1
395,1,1,0.051243656,0.630693242,1,1
396,1,1,0.054188864,0.673426371,1,1
397,1,1,0.058966695,0.678690245,1,1
398,1,1,0.057579147,0.655626176,1,1
399,1,1,0.063993013,0.604239939,1,1
400,1,1,0.0728815,0.560757843,1,1
401,1,1,0.099058671,0.471304459,1,1
402,1,1,0.150346734,0.316894824,1,1
403,1,1,0.267326677,0.100509524,1,1
404,1,1,0.456106821,0.002586503,1,1
405,1,1,0.481909685,0,1,1
406,1,1,0.424481577,0,1,1
407,1,1,0.368606493,0,1,1
408,1,1,0.325661008,0,1,1
409,1,1,0.638681078,0,1,1
410,1,1,0.61859631,0,1,1
411,1,1,0.614684382,0,1,1
412,1,1,0.593625575,0.000156441,1,1
413,1,1,0.587889465,0.043608247,1,1
414,1,1,0.532014794,0.261258027,1,1
415,1,1,0.453700061,0.529424747,1,1
416,1,1,0.451931649,0.666839555,1,1
417,1,1,0.465948444,0.737504451,1,1
418,1,1,0.5038409,0.781278267,1,1
419,1,1,0.544845012,0.815948328,1,1
420,1,1,0.579638482,0.828905893,1,1
421,1,1,0.597219558,0.840333055,1,1
422,1,1,0.619885262,0.835787946,1,1
423,1,1,0.630780675,0.834024867,1,1
424,1,1,0.633713699,0.797931102,1,1
425,1,1,0.599107387,0.672922823,1,1
426,1,1,0.482295364,0.461969189,1,1
427,1,1,0.4539156,0.166106788,1,1
428,1,1,0.546484892,0.009008423,1,1
429,1,1,0.582173691,0,1,1
430,1,1,0.573884018,0,1,1
431,1,1,0.562743896,0,1,1
432,1,1,0.576265709,0,1,1
433,1,1,0.445576568,0,1,1
434,1,1,0.422790656,0,1,1
435,1,1,0.396995907,0,1,1
436,1,1,0.368443444,0,1,1
437,1,1,0.340344143,0.038528961,1,1
438,1,1,0.283919963,0.301200178,1,1
439,1,1,0.184155272,0.604301893,1,1
440,1,1,0.116355666,0.728805033,1,1
441,1,1,0.093495219,0.783651962,1,1
442,1,1,0.082155403,0.805433236,1,1
443,1,1,0.081473104,0.817272071,1,1
444,1,1,0.101269124,0.805598179,1,1
445,1,1,0.135332206,0.793690062,1,1
446,1,1,0.187574725,0.779516099,1,1
447,1,1,0.236339062,0.744519406,1,1
448,1,1,0.25932917,0.704433939,1,1
449,1,1,0.289523996,0.652910038,1,1
450,1,1,0.259874159,0.47797529,1,1
451,1,1,0.315484622,0.158205485,1,1
452,1,1,0.335094632,0.006746041,1,1
453,1,1,0.335915674,0,1,1
454,1,1,0.325906737,0,1,1
455,1,1,0.331163834,0,1,1
456,1,1,0.342647882,0,1,1
457,1,1,0.704922321,0,1,1
458,1,1,0.714875876,0,1,1
459,1,1,0.728095131,0,1,1
460,1,1,0.735155666,0,1,1
461,1,1,0.736878977,0.013148172,1,1
462,1,1,0.692258413,0.248553586,1,1
463,1,1,0.560536523,0.666690701,1,1
464,1,1,0.495619583,0.846564274,1,1
465,1,1,0.503939822,0.89667028,1,1
466,1,1,0.513840306,0.892461109,1,1
467,1,1,0.511034039,0.863334545,1,1
468,1,1,0.491186714,0.843141422,1,1
469,1,1,0.498307937,0.843521951,1,1
470,1,1,0.496674727,0.855652945,1,1
471,1,1,0.482541198,0.862759885,1,1
472,1,1,0.478188463,0.848788378,1,1
473,1,1,0.44930848,0.780214405,1,1
474,1,1,0.376782751,0.489822947,1,1
475,1,1,0.452486956,0.100442966,1,1
476,1,1,0.510286064,0,1,1
477,1,1,0.507380018,0,1,1
478,1,1,0.457258983,0,1,1
479,1,1,0.392776055,0,1,1
480,1,1,0.329946946,0,1,1
481,1,1,0.084851792,0,1,1
482,1,1,0.090542394,0,1,1
483,1,1,0.096139989,0,1,1
484,1,1,0.088920317,0,1,1
485,1,1,0.075682129,0.000893831,1,1
486,1,1,0.064917694,0.059906741,1,1
487,1,1,0.036903285,0.207839202,1,1
488,1,1,0.017495699,0.314680869,1,1
489,1,1,0.013647225,0.370730452,1,1
490,1,1,0.011784156,0.388715149,1,1
491,1,1,0.021474208,0.415589261,1,1
492,1,1,0.042676724,0.433707884,1,1
493,1,1,0.066567007,0.4165337,1,1
494,1,1,0.086503087,0.380560675,1,1
495,1,1,0.120740488,0.324799603,1,1
496,1,1,0.117492857,0.25321901,1,1
497,1,1,0.110575794,0.191162499,1,1
498,1,1,0.130836064,0.119995353,1,1
499,1,1,0.149919343,0.018378377,1,1
500,1,1,0.164826847,0,1,1
501,1,1,0.167855431,0,1,1
502,1,1,0.154120229,0,1,1
503,1,1,0.175022761,0,1,1
504,1,1,0.174000822,0,1,1
505,1,1,0.276231141,0,1,1
506,1,1,0.248216958,0,1,1
507,1,1,0.209305568,0,1,1
508,1,1,0.182201363,0,1,1
509,1,1,0.168896443,0.002293314,1,1
510,1,1,0.147550834,0.069973926,1,1
511,1,1,0.121629513,0.233002276,1,1
512,1,1,0.091187059,0.366699454,1,1
513,1,1,0.078919618,0.473491611,1,1
514,1,1,0.079047763,0.54679655,1,1
515,1,1,0.091489032,0.551643366,1,1
516,1,1,0.107365469,0.534463241,1,1
517,1,1,0.131946846,0.511997348,1,1
518,1,1,0.154928741,0.526998686,1,1
519,1,1,0.173828136,0.54198092,1,1
520,1,1,0.228340243,0.460477602,1,1
521,1,1,0.269880824,0.326135037,1,1
522,1,1,0.280490525,0.135094555,1,1
523,1,1,0.322995219,0.013945513,1,1
524,1,1,0.330991254,0,1,1
525,1,1,0.309664856,0,1,1
526,1,1,0.284563962,0,1,1
527,1,1,0.257169835,0,1,1
528,1,1,0.216602707,0,1,1
529,1,1,0.398514537,0,1,1
530,1,1,0.451390858,0,1,1
531,1,1,0.483882422,0,1,1
532,1,1,0.50696098,0,1,1
533,1,1,0.494298313,0.00158215,1,1
534,1,1,0.49692893,0.08476059,1,1
535,1,1,0.473721373,0.370931708,1,1
536,1,1,0.434031779,0.574325653,1,1
537,1,1,0.40580574,0.669408813,1,1
538,1,1,0.371380813,0.726480191,1,1
539,1,1,0.353503914,0.744429776,1,1
540,1,1,0.345479729,0.742820079,1,1
541,1,1,0.327414691,0.715488775,1,1
542,1,1,0.317091765,0.673076152,1,1
543,1,1,0.29324638,0.619336101,1,1
544,1,1,0.254716946,0.522262333,1,1
545,1,1,0.201514733,0.363090153,1,1
546,1,1,0.173043174,0.142894312,1,1
547,1,1,0.206401885,0.010843261,1,1
548,1,1,0.197934244,0,1,1
549,1,1,0.175622642,0,1,1
550,1,1,0.144490737,0,1,1
551,1,1,0.126496275,0,1,1
552,1,1,0.107669092,0,1,1
553,1,1,0.548277115,0,1,1
554,1,1,0.602212429,0,1,1
555,1,1,0.628077255,0,1,1
556,1,1,0.656701505,0,1,1
557,1,1,0.683987888,0,1,1
558,1,1,0.712243412,0.019035426,1,1
559,1,1,0.713554005,0.314048807,1,1
560,1,1,0.610076156,0.745212796,1,1
561,1,1,0.564560083,0.803694247,1,1
562,1,1,0.611794835,0.747680305,1,1
563,1,1,0.661407867,0.709768335,1,1
564,1,1,0.696806565,0.690237332,1,1
565,1,1,0.73184685,0.689540895,1,1
566,1,1,0.75754873,0.704024798,1,1
567,1,1,0.766981959,0.728987858,1,1
568,1,1,0.741643242,0.696229413,1,1
569,1,1,0.666440411,0.354107627,1,1
570,1,1,0.775807676,0.030848323,1,1
571,1,1,0.824283746,0,1,1
572,1,1,0.813195599,0,1,1
573,1,1,0.786250769,0,1,1
574,1,1,0.764514964,0,1,1
575,1,1,0.731505491,0,1,1
576,1,1,0.710555403,0,1,1
577,1,1,0.554169045,0,1,1
578,1,1,0.561343034,0,1,1
579,1,1,0.584898884,0,1,1
580,1,1,0.617941112,0,1,1
581,1,1,0.648670238,0,1,1
582,1,1,0.7037737,0.003254889,1,1
583,1,1,0.760230603,0.071808156,1,1
584,1,1,0.759214712,0.163766585,1,1
585,1,1,0.742991606,0.192914551,1,1
586,1,1,0.753347733,0.203244521,1,1
587,1,1,0.770454077,0.226164422,1,1
588,1,1,0.787698875,0.257457369,1,1
589,1,1,0.812350534,0.253969318,1,1
590,1,1,0.831973716,0.225121563,1,1
591,1,1,0.842365402,0.187695553,1,1
592,1,1,0.828157639,0.164139532,1,1
593,1,1,0.770357881,0.076218333,1,1
594,1,1,0.803945734,0.004802891,1,1
595,1,1,0.813816946,0,1,1
596,1,1,0.789380438,0,1,1
597,1,1,0.778408245,0,1,1
598,1,1,0.756078832,0,1,1
599,1,1,0.721272148,0,1,1
600,1,1,0.700777483,0,1,1
601,1,1,0.334444623,0,1,1
602,1,1,0.358809449,0,1,1
603,1,1,0.388052542,0,1,1
604,1,1,0.418085223,0,1,1
605,1,1,0.440150126,0,1,1
606,1,1,0.467810404,3.97E-07,1,1
607,1,1,0.505482919,0.046288648,1,1
608,1,1,0.542801239,0.196911393,1,1
609,1,1,0.518155785,0.26497187,1,1
610,1,1,0.497482464,0.283737811,1,1
611,1,1,0.517700701,0.308033922,1,1
612,1,1,0.548183578,0.314140727,1,1
613,1,1,0.584098257,0.332801128,1,1
614,1,1,0.613840928,0.380300402,1,1
615,1,1,0.63913619,0.413933886,1,1
616,1,1,0.700248083,0.376634074,1,1
617,1,1,0.800596105,0.108121573,1,1
618,1,1,0.828641553,2.05E-05,1,1
619,1,1,0.827464367,0,1,1
620,1,1,0.821073574,0,1,1
621,1,1,0.821007378,0,1,1
622,1,1,0.82177736,0,1,1
623,1,1,0.83192896,0,1,1
624,1,1,0.840675524,0,1,1
625,1,1,0.147956404,0,1,1
626,1,1,0.164372188,0,1,1
627,1,1,0.17940653,0,1,1
628,1,1,0.188990996,0,1,1
629,1,1,0.188143775,0,1,1
630,1,1,0.187402525,0,1,1
631,1,1,0.184306675,0.015116272,1,1
632,1,1,0.183235738,0.177980943,1,1
633,1,1,0.145773316,0.327713687,1,1
634,1,1,0.084096881,0.335392464,1,1
635,1,1,0.059762953,0.318634512,1,1
636,1,1,0.056048949,0.318337764,1,1
637,1,1,0.055473945,0.311453561,1,1
638,1,1,0.056968549,0.301825461,1,1
639,1,1,0.067625648,0.243632271,1,1
640,1,1,0.093610621,0.086747103,1,1
641,1,1,0.131196415,0.002877184,1,1
642,1,1,0.149662483,0,1,1
643,1,1,0.164951193,0,1,1
644,1,1,0.174573646,0,1,1
645,1,1,0.173123099,0,1,1
646,1,1,0.163571575,0,1,1
647,1,1,0.158676743,0,1,1
648,1,1,0.156877309,0,1,1
649,1,1,0.922729163,0,1,1
650,1,1,0.92768382,0,1,1
651,1,1,0.918095313,0,1,1
652,1,1,0.907735498,0,1,1
653,1,1,0.895886935,0,1,1
654,1,1,0.897219185,0,1,1
655,1,1,0.905957907,0.001058452,1,1
656,1,1,0.900501309,0.085140034,1,1
657,1,1,0.897778478,0.295513868,1,1
658,1,1,0.917373793,0.387189234,1,1
659,1,1,0.924316082,0.378201506,1,1
660,1,1,0.92738823,0.381175954,1,1
661,1,1,0.926357975,0.435975193,1,1
662,1,1,0.924659817,0.50722894,1,1
663,1,1,0.913659612,0.472549106,1,1
664,1,1,0.86078793,0.16257932,1,1
665,1,1,0.853615628,0.0042755,1,1
666,1,1,0.862833746,0,1,1
667,1,1,0.859356097,0,1,1
668,1,1,0.845035952,0,1,1
669,1,1,0.818245692,0,1,1
670,1,1,0.803643451,0,1,1
671,1,1,0.790196424,0,1,1
672,1,1,0.779166161,0,1,1
673,1,1,0.748912182,0,1,1
674,1,1,0.761391408,0,1,1
675,1,1,0.772839509,0,1,1
676,1,1,0.776173893,0,1,1
677,1,1,0.770894539,0,1,1
678,1,1,0.763869733,0,1,1
679,1,1,0.754915052,0,1,1
680,1,1,0.751500319,0.00525783,1,1
681,1,1,0.74085335,0.03472178,1,1
682,1,1,0.709781414,0.0565809,1,1
683,1,1,0.684479969,0.070699437,1,1
684,1,1,0.672869323,0.083974054,1,1
685,1,1,0.670736935,0.08660569,1,1
686,1,1,0.673290518,0.105219326,1,1
687,1,1,0.677877737,0.12404693,1,1
688,1,1,0.691336427,0.050759257,1,1
