Time_index,Load,Load_alternative_scenario_1,Load_alternative_scenario_2
122,13051,6525.5,19576.5
123,12597,6298.5,18895.5
124,12359,6179.5,18538.5
125,12290,6145,18435
126,12589,6294.5,18883.5
127,13643,6821.5,20464.5
128,15627,7813.5,23440.5
129,16811,8405.5,25216.5
130,16951,8475.5,25426.5
131,16963,8481.5,25444.5
132,16895,8447.5,25342.5
133,16653,8326.5,24979.5
134,16383,8191.5,24574.5
135,16232,8116,24348
136,16002,8001,24003
137,16080,8040,24120
138,17024,8512,25536
139,17922,8961,26883
140,17627,8813.5,26440.5
141,17119,8559.5,25678.5
142,16445,8222.5,24667.5
143,15559,7779.5,23338.5
144,14364,7182,21546
145,13127,6563.5,19690.5
146,12186,6093,18279
147,11670,5835,17505
148,11391,5695.5,17086.5
149,11278,5639,16917
150,11389,5694.5,17083.5
151,11820,5910,17730
152,12597,6298.5,18895.5
153,13396,6698,20094
154,14243,7121.5,21364.5
155,14763,7381.5,22144.5
156,14900,7450,22350
157,14778,7389,22167
158,14505,7252.5,21757.5
159,14202,7101,21303
160,13987,6993.5,20980.5
161,14134,7067,21201
162,15179,7589.5,22768.5
163,16220,8110,24330
164,16035,8017.5,24052.5
165,15518,7759,23277
166,15016,7508,22524
167,14314,7157,21471
168,13401,6700.5,20101.5
169,13025,6512.5,19537.5
170,11831,5915.5,17746.5
171,11127,5563.5,16690.5
172,10717,5358.5,16075.5
173,10543,5271.5,15814.5
174,10687,5343.5,16030.5
175,11290,5645,16935
176,12995,6497.5,19492.5
177,14516,7258,21774
178,15276,7638,22914
179,15773,7886.5,23659.5
180,16184,8092,24276
181,16383,8191.5,24574.5
182,16423,8211.5,24634.5
183,16511,8255.5,24766.5
184,16451,8225.5,24676.5
185,16284,8142,24426
186,16053,8026.5,24079.5
187,15617,7808.5,23425.5
188,15102,7551,22653
189,14867,7433.5,22300.5
190,15071,7535.5,22606.5
191,14579,7289.5,21868.5
192,13371,6685.5,20056.5
193,12064,6032,18096
194,11030,5515,16545
195,10416,5208,15624
196,10067,5033.5,15100.5
197,9913,4956.5,14869.5
198,9948,4974,14922
199,10171,5085.5,15256.5
200,10694,5347,16041
201,11666,5833,17499
202,12832,6416,19248
203,13796,6898,20694
204,14427,7213.5,21640.5
205,14674,7337,22011
206,14658,7329,21987
207,14483,7241.5,21724.5
208,14319,7159.5,21478.5
209,14227,7113.5,21340.5
210,14324,7162,21486
211,14452,7226,21678
212,14402,7201,21603
213,14294,7147,21441
214,14356,7178,21534
215,13882,6941,20823
216,12887,6443.5,19330.5
217,11787,5893.5,17680.5
218,10880,5440,16320
219,10285,5142.5,15427.5
220,9907,4953.5,14860.5
221,9697,4848.5,14545.5
222,9649,4824.5,14473.5
223,9625,4812.5,14437.5
224,9984,4992,14976
225,10827,5413.5,16240.5
226,11954,5977,17931
227,12853,6426.5,19279.5
228,13405,6702.5,20107.5
229,13779,6889.5,20668.5
230,13914,6957,20871
231,13852,6926,20778
232,13790,6895,20685
233,13776,6888,20664
234,13896,6948,20844
235,14073,7036.5,21109.5
236,14181,7090.5,21271.5
237,14225,7112.5,21337.5
238,14386,7193,21579
239,13782,6891,20673
240,12587,6293.5,18880.5
241,11383,5691.5,17074.5
242,10519,5259.5,15778.5
243,10007,5003.5,15010.5
244,9743,4871.5,14614.5
245,9705,4852.5,14557.5
246,9975,4987.5,14962.5
247,10811,5405.5,16216.5
248,12550,6275,18825
249,14043,7021.5,21064.5
250,14685,7342.5,22027.5
251,15095,7547.5,22642.5
252,15434,7717,23151
253,15558,7779,23337
254,15520,7760,23280
255,15467,7733.5,23200.5
256,15298,7649,22947
257,15203,7601.5,22804.5
258,15297,7648.5,22945.5
259,15445,7722.5,23167.5
260,15318,7659,22977
261,15153,7576.5,22729.5
262,15185,7592.5,22777.5
263,14413,7206.5,21619.5
264,12949,6474.5,19423.5
265,11578,5789,17367
266,10675,5337.5,16012.5
267,10207,5103.5,15310.5
268,9962,4981,14943
269,9895,4947.5,14842.5
270,10128,5064,15192
271,10913,5456.5,16369.5
272,12658,6329,18987
273,14124,7062,21186
274,14706,7353,22059
275,15024,7512,22536
276,15284,7642,22926
277,15426,7713,23139
278,15401,7700.5,23101.5
279,15395,7697.5,23092.5
280,15229,7614.5,22843.5
281,15129,7564.5,22693.5
282,15174,7587,22761
283,15212,7606,22818
284,15050,7525,22575
285,15005,7502.5,22507.5
286,15170,7585,22755
287,14586,7293,21879
288,13116,6558,19674
289,11737,5868.5,17605.5
290,10754,5377,16131
291,10226,5113,15339
292,9958,4979,14937
293,9865,4932.5,14797.5
294,10126,5063,15189
295,10852,5426,16278
296,12596,6298,18894
297,14059,7029.5,21088.5
298,14654,7327,21981
299,15005,7502.5,22507.5
300,15348,7674,23022
301,15520,7760,23280
302,15549,7774.5,23323.5
303,15595,7797.5,23392.5
304,15473,7736.5,23209.5
305,15376,7688,23064
306,15375,7687.5,23062.5
307,15328,7664,22992
308,15058,7529,22587
309,14943,7471.5,22414.5
310,15224,7612,22836
311,14687,7343.5,22030.5
312,13180,6590,19770
313,11752,5876,17628
314,10794,5397,16191
315,10260,5130,15390
316,9979,4989.5,14968.5
317,9895,4947.5,14842.5
318,10135,5067.5,15202.5
319,10887,5443.5,16330.5
320,12585,6292.5,18877.5
321,13979,6989.5,20968.5
322,14612,7306,21918
323,15150,7575,22725
324,15621,7810.5,23431.5
325,15949,7974.5,23923.5
326,15983,7991.5,23974.5
327,16079,8039.5,24118.5
328,15978,7989,23967
329,15900,7950,23850
330,15857,7928.5,23785.5
331,15723,7861.5,23584.5
332,15421,7710.5,23131.5
333,15245,7622.5,22867.5
334,15496,7748,23244
335,14978,7489,22467
336,13515,6757.5,20272.5
